"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Album Release Date","Disc Number","Track Number","Track Duration (ms)","Explicit","Popularity","Added By","Added At"
"spotify:track:1wlIrVDApzW8Z5e9GK6Fub","Bad Company","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","spotify:album:6vMTdFzBPjyrBSFkCvjUh3","The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1","2013-07-26","2","7","297062","true","36","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
"spotify:track:1u5wntFKJGbUjHxqLeEBu8","Who Are You - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","2015-11-20","1","3","406240","false","24","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
"spotify:track:14Tg5KFBhQJjftgl43E1xj","I Can See For Miles - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","2015-11-20","1","6","347546","false","19","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
"spotify:track:0FtFYWCr6lxRbYIGMXu7pT","My Generation - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","2015-11-20","1","7","295626","false","23","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
"spotify:track:7EPppGynx9X3ColoGkp8D3","Behind Blue Eyes - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","2015-11-20","1","8","254893","false","24","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
"spotify:track:38GCuNaUZaaD9S2mYkRL65","Love Reign O'er Me - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","2015-11-20","1","13","452826","false","20","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
"spotify:track:7bVuzu6gHpFay5ynWMm60h","Eminence Front - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","2015-11-20","1","14","347946","false","23","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
"spotify:track:6eYzMOx8ysMhxHrGkvS6vM","Pinball Wizard - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","2015-11-20","1","16","167880","false","22","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
"spotify:track:5zH710lFSLtkHbMkslLDjR","Crazy On You","spotify:artist:34jw2BbxjoYalTp8cJFCPv","Heart","spotify:album:2N0AgtWbCmVoNUl2GN1opH","Dreamboat Annie","1975","1","3","293440","false","68","spotify:user:sebastianelisapfeifer","2020-07-09T13:49:25Z"
"spotify:track:0eFvoRSTTaR2q8bSWVjwfp","Welcome To The Jungle","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:4a92B7gXZWKJopxs6gWgqb","Greatest Hits","2004-01-01","1","1","271866","false","0","spotify:user:sebastianelisapfeifer","2020-07-09T13:53:34Z"
"spotify:track:7qmqs3jG9Mjr2GRIja8ZEj","Driven Like the Snow - Vinyl Version; New Version for Digital","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:2I5WCmOZo17YkcEwjXbLvc","Floodland","1987","1","7","278173","true","35","spotify:user:sebastianelisapfeifer","2020-07-17T19:39:31Z"
"spotify:local:::Loituma+-+Ievas+Polka+Dj+Maxwell+extended+mix_tags:327","Loituma - Ievas Polka Dj Maxwell extended mix_tags","","","null","","null","0","0","327000","false","0","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:5MoDQWMDMaAGDEiWsJfeCi","Eternal Flame","spotify:artist:51l0uqRxGaczYr4271pVIC","The Bangles","spotify:album:4yaX6Gmlvo42PnGgBdhzGf","The Essential Bangles","2004","1","5","238026","false","71","spotify:user:sebastianelisapfeifer","2020-08-12T16:15:55Z"
"spotify:track:5kNbpvJ5b6R9Zqfm6c9sIX","Strict Machine","spotify:artist:5BKsn7SCN2XmbF7apdCpRS","Goldfrapp","spotify:album:65BnZsIXnhBeBReAHAaF6V","Black Cherry","2003-04-28","1","8","231453","false","56","spotify:user:sebastianelisapfeifer","2020-08-12T16:36:12Z"
"spotify:track:1uuOvhl5YrDbeOPpsXVpjk","Nemo","spotify:artist:2NPduAUeLVsfIauhRwuft1","Nightwish","spotify:album:5mTVDlQ1RtJ15e5CljlCl0","Nemo","2004-12-28","1","1","265453","false","51","spotify:user:sebastianelisapfeifer","2020-08-18T14:41:02Z"
"spotify:track:5yAu4njFSdM47dfsTkQPZ2","Runnin' Down A Dream","spotify:artist:2UZMlIwnkgAEDBsw1Rejkn","Tom Petty","spotify:album:32OhZ2CWxc259H9w52JMTH","The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016","2019-03-01","2","8","261813","false","72","spotify:user:sebastianelisapfeifer","2020-08-27T01:08:58Z"
"spotify:track:34x6hEJgGAOQvmlMql5Ige","Danger Zone - From ""Top Gun"" Original Soundtrack","spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW","Kenny Loggins","spotify:album:3uN87hwClF0hult2cxMbAW","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins","1997-03-25","1","5","215133","false","73","spotify:user:sebastianelisapfeifer","2020-08-27T01:10:14Z"
"spotify:track:4aWn4NHlELpOehxsBaQeoe","Don't You (Forget About Me)","spotify:artist:6hN9F0iuULZYWXppob22Aj","Simple Minds","spotify:album:2H2eNZClayR5jbgBa2iZx1","Once Upon A Time (Deluxe)","1985","2","1","263040","false","3","spotify:user:sebastianelisapfeifer","2020-08-27T01:10:53Z"
"spotify:track:1mSClObliRtgPVT399COQH","Under Pressure","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d, spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","Queen, David Bowie","spotify:album:0fZCqpTHYq2k89uG6pPTYE","Hot Space","1982-05-03","1","11","245506","false","59","spotify:user:sebastianelisapfeifer","2020-08-27T01:11:34Z"
"spotify:track:2id8E4WvczfKHB4LHI7Np3","Edge of Seventeen","spotify:artist:7crPfGd2k81ekOoSqQKWWz","Stevie Nicks","spotify:album:7q0dYnAjmqZBJLhMBre8aL","Crystal Visions...The Very Best of Stevie Nicks","2007-03-27","1","1","329680","false","73","spotify:user:sebastianelisapfeifer","2020-08-27T01:12:23Z"
"spotify:track:3Cx4yrFaX8CeHwBMReOWXI","We Didn't Start the Fire","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","Billy Joel","spotify:album:1Vw2uoVkLAJFVViJ1QyK1D","Storm Front","1989-10-17","1","2","287733","false","77","spotify:user:sebastianelisapfeifer","2020-08-27T01:12:34Z"
"spotify:track:1bx7OUl2UmAnA5oZkm9If7","Jerk It Out","spotify:artist:4rGrN4XDYhP6dUAZMvcuHr","Caesars","spotify:album:1D5ebxOCFrG8U6p98zZHCi","Jerk It Out","2005-01-14","1","1","195666","false","66","spotify:user:sebastianelisapfeifer","2020-09-20T15:47:00Z"
"spotify:track:6CAvslNIfjK0RzKzRl9vGt","Bloodsucker","spotify:artist:7qhbjSjlmtdOCCwmYsqG62","Paralysed Age","spotify:album:6AjPr6xgV8VFyyqEiJXjy7","Empire Of Thevampire","2009-01-27","1","1","290293","false","37","spotify:user:sebastianelisapfeifer","2020-09-20T15:55:37Z"
"spotify:track:5x9RZg7HfXGY3JayXL3seF","Cats In The Cradle","spotify:artist:3XsgWn63EnA4wYZBjVyxjf","Ugly Kid Joe","spotify:album:0lQjdBr2n0WQg5sjGzLVfR","America's Least Wanted","1992-01-01","1","9","241893","false","67","spotify:user:sebastianelisapfeifer","2020-09-24T20:00:49Z"
"spotify:track:4xfT6cr90fQu26YMYDdknY","Cat's in the Cradle (Acoustic)","spotify:artist:3XsgWn63EnA4wYZBjVyxjf","Ugly Kid Joe","spotify:album:5r428Zd8MJJsdP2ctbEKuC","Stairway to Hell","2017-08-04","1","7","250693","false","44","spotify:user:sebastianelisapfeifer","2020-09-24T20:01:35Z"
"spotify:track:0y1t3QzZAjfFd5IxQZCS1V","Dangerous","spotify:artist:6B5c4sch27tWHAGdarpPaW","Seether","spotify:album:13lnqlgmaRHQF54C9iiOWO","Si Vis Pacem, Para Bellum","2020-08-28","1","4","229640","false","64","spotify:user:sebastianelisapfeifer","2020-10-02T20:38:58Z"
"spotify:track:6GqqGv8frU7kqzXkm2rewI","A Little Bit Off","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","spotify:album:7vAcymF4feKxvqcUDzLQD2","F8","2020-02-28","1","5","190718","true","73","spotify:user:sebastianelisapfeifer","2020-10-03T12:10:39Z"
"spotify:track:163Kb2pSLLduhfbO6Zn0sL","Inside Out","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","spotify:album:7vAcymF4feKxvqcUDzLQD2","F8","2020-02-28","1","2","226348","true","67","spotify:user:sebastianelisapfeifer","2020-10-03T12:10:48Z"
"spotify:track:7rPzEczIS574IgPaiPieS3","Another Brick In The Wall, Pt. 2 - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:6WaIQHxEHtZL0RZ62AuY0g","The Wall (Remastered)","1979-11-30","1","5","238746","false","73","spotify:user:sebastianelisapfeifer","2020-10-04T11:15:10Z"
"spotify:track:4JMRpe5sUhYjOlf0JE4BT8","A Feast of Friends","spotify:artist:1QB4oo4JbSRdxNyidIuD0W","Jim Morrison","spotify:album:7qj6lZyChZxDGAqzTArHHQ","An American Prayer","1978","1","20","130573","false","52","spotify:user:sebastianelisapfeifer","2020-10-12T16:51:19Z"
"spotify:track:5XTdMVT5i5qcfyTXWxhxVZ","Ghost Song","spotify:artist:1QB4oo4JbSRdxNyidIuD0W, spotify:artist:22WZ7M8sxp5THdruNY3gXt","Jim Morrison, The Doors","spotify:album:7qj6lZyChZxDGAqzTArHHQ","An American Prayer","1978","1","2","170666","false","58","spotify:user:sebastianelisapfeifer","2020-10-12T16:51:56Z"
"spotify:track:6PPPZzAk4Zv8y7sLa5B7i3","Which Side Are You On?","spotify:artist:7w9jdhcgHNdiPeNPUoFSlx","Dropkick Murphys","spotify:album:65eF0YOsmOoQGrPxz72ni0","Sing Loud, Sing Proud","2001","1","3","148613","false","0","spotify:user:sebastianelisapfeifer","2020-10-15T19:56:37Z"
"spotify:track:6kuMNhZdF7GgGvmioGc5g2","14 Years","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:5NL0MCTSbQtO13G62ofWAf","Use Your Illusion II","1991-01-01","1","2","261373","false","0","spotify:user:sebastianelisapfeifer","2020-10-18T21:16:49Z"
"spotify:track:07sJ4xKLvWusl7pb90U9b3","This Suffering","spotify:artist:08yf5A2nS4XEeNvabDXqyg","Billy Talent","spotify:album:0cTOvcvrbNiaiv4WXEUHzT","Billy Talent II","2006-06-23","1","3","236960","false","55","spotify:user:sebastianelisapfeifer","2020-10-18T21:21:52Z"
"spotify:track:5eFxwmqKrHpSQDOEIFYlgY","Animal I Have Become","spotify:artist:2xiIXseIJcq3nG7C8fHeBj","Three Days Grace","spotify:album:4ohPMPeZukCChC6xNJpeYx","One-X","2006-06-13","1","3","231400","false","66","spotify:user:sebastianelisapfeifer","2020-10-18T21:22:44Z"
"spotify:track:0faXHILILebCGnJBPU6KJJ","The Diary of Jane - Single Version","spotify:artist:5BtHciL0e0zOP7prIHn3pP","Breaking Benjamin","spotify:album:2usyeZYdUHKlNHKDKgAYSo","Phobia (Clean Version)","2006-01-01","1","2","200546","false","75","spotify:user:sebastianelisapfeifer","2020-10-18T21:25:30Z"
"spotify:track:3LnePh1mlduj28bGZRFUQS","The Bard's Song - In the Forest - Remastered 2007","spotify:artist:7jxJ25p0pPjk0MStloN6o6","Blind Guardian","spotify:album:3hZrkR9D98fHIaazzOtmNT","Somewhere Far Beyond (Remastered 2007)","1992-06-30","1","7","189893","false","0","spotify:user:sebastianelisapfeifer","2020-10-18T21:27:26Z"
"spotify:track:3ROedBflJxNwhrpfuPHgbG","Sleeping (In the Fire)","spotify:artist:3BVkDHWRvLJEyKdvhLbjsq","W.A.S.P.","spotify:album:1wkHccuJCH8tFv8aE4YkOs","W.A.S.P.","1984","1","8","235920","false","33","spotify:user:sebastianelisapfeifer","2020-10-18T21:29:43Z"
"spotify:track:4DjZtPbf11p7FIyY3XGUyv","Another Man's Cause - Remastered Version","spotify:artist:1TrwMxRrrlk0hZxJkw4jUF","Levellers","spotify:album:5p6ntndL3u8MM0mxXuVusu","Levelling The Land (Remastered Version)","1991-10-07","1","8","275626","false","36","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:1yKQBy7olMIqRpziyAzf8c","Working Class Hero - Remastered 2010","spotify:artist:4x1nvY2FN8jxqAFA0DA02H","John Lennon","spotify:album:0DFYbYCcHCEJPcN1hODG6K","Plastic Ono Band","1970-12-11","1","4","227933","true","61","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:4PIwFXVe1zBAQkEsbGnFcZ","Sieben Tage lang","spotify:artist:1EoMc1Hck2NByhc2vay5O8","Bots","spotify:album:6Rqv7MLRz69CsdtVTeTC2R","Was sollen wir denken","2014-06-06","1","1","269560","false","43","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:74UqK8NsJA2xR2CogevVr5","Partisanen vom Amur","spotify:artist:6tuPwxuo1bWYs5N9z4vDXM","Erich-Weinert-Ensemble","spotify:album:54Aw3vJODQ5jrTAcoOZPjD","Hymnes et marches de la République Démocratique Allemande","1990-01-01","1","13","119720","false","26","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:0Q4lgLJ2A8GnP4aYRl4vK5","Arbeiter von Wien","spotify:artist:6tuPwxuo1bWYs5N9z4vDXM","Erich-Weinert-Ensemble","spotify:album:54Aw3vJODQ5jrTAcoOZPjD","Hymnes et marches de la République Démocratique Allemande","1990-01-01","1","16","155520","false","41","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:58nLWfeodUMXSeUXQW4Zoq","Commandante Che Guevara","spotify:artist:6DnJnXNndN4xnoL1LN2lEx","Wolf Biermann","spotify:album:1Jr65vphcK19Yyiy12Npsq","Es gibt ein Leben vor dem Tod","1976-01-01","1","11","234453","false","22","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:7xojRWO1e6fHsESub6oJjK","Fischia il vento","spotify:artist:1NCDQdcJ5TdJy4kEIuqjkJ","Gruppo Folk Italiano","spotify:album:3IJH2iJvOks182Tp6E3mTk","Bella ciao","2011-08-22","1","2","152706","false","13","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:67BIWf5u0nd3teWwYiQHnm","Der Kampf geht weiter","spotify:artist:6qt7HAbdjQ4a2B0sYAjySO","Ton Steine Scherben","spotify:album:1TM10Ksjh5q1TGKbUy5qFb","Warum geht es mir so dreckig?","1971-09-24","1","3","407493","false","23","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:0HVQuuXGAcQ2P5mBN521ae","War Pigs","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:6TcPqftScGmR0aEgIb43Vv","The Ultimate Collection","2017-02-03","1","10","474400","false","55","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:4BP3uh0hFLFRb5cjsgLqDh","Fortunate Son","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","spotify:album:31q47gQszFt0CddSyMksgO","Willy And The Poor Boys","1969-11-02","1","6","140773","false","83","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:26PwuMotZqcczKLHi4Htz3","Redemption Song","spotify:artist:2QsynagSdAqZj3U9HgDzjD","Bob Marley & The Wailers","spotify:album:321q9p7PELvzcFAWxml7VX","Uprising","1980","1","10","233560","false","71","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:5y4ir3rrNj6SVZ19eVsFR6","Combat Rock","spotify:artist:4wLIbcoqmqI4WZHDiBxeCB","Sleater-Kinney","spotify:album:0AfiIT0sVxjuH3hzjluSTp","One Beat (Remastered)","2002","1","7","286893","false","6","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:7FzXzUN1SgnSxcj8VW3nAx","Puttin' People on the Moon","spotify:artist:1rXr1ZnvbRoYBaedIl9v4v","Drive-By Truckers","spotify:album:6MaUJWhC6jQJL84AH1MNWy","The Dirty South","2004-08-24","1","4","295533","false","31","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:6GHfiU4OrRvOVuC9yn8Txl","Worker's Song","spotify:artist:7w9jdhcgHNdiPeNPUoFSlx","Dropkick Murphys","spotify:album:5F8xhxWHGJDPiVQBuhKZza","Blackout","2003","1","2","212373","false","53","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:31l6t3Jq09uywRTVGbzant","Know Your Rights - Remastered","spotify:artist:3RGLhK1IP9jnYFH4BRFJBS","The Clash","spotify:album:1ZH5g1RDq3GY1OvyD0w0s2","Combat Rock (Remastered)","1982","1","1","220906","false","45","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:2AckvF8zhoMhmZ49jmIf8O","When The President Talks To God","spotify:artist:5o206eFLx38glA2bb4zqIU","Bright Eyes","spotify:album:3w83pJJpAWN8c2swDSRsSf","When The President Talks To God","2005-01-25","1","1","156866","false","29","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:5b6QESphWzfmonVHPEdF0z","War on the Workers","spotify:artist:2py8XT26ENqhTZFgDB32oy","Anne Feeney","spotify:album:6QLRixNp2RzYYnDhBemeVP","Have You Been to Jail for Justice?","2001-01-01","1","3","217386","false","22","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:32mW0SSYSwviZbBFqLl6Dg","Sometimes Antisocial...always Antifascist","spotify:artist:2U2lFXyeo2savjZgG9JTyH","Stage Bottles","spotify:album:63iA5scAb3tYiXK81ieFFG","Sometimes Antisocial But Always Antifascist","1999","1","1","219480","false","32","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:4wqmknvawAt5I6Aj2XkZjj","Lyndon Johnson Told the Nation","spotify:artist:55kipiKplrHBCZN6L1gtrv","Tom Paxton","spotify:album:49MMiTWQbXb4wwXwi07eDG","Ain't That News","2005-02-08","1","3","179666","false","36","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:1jTemyUvpruvv4y7K0vnBL","The ballad of Ho Chi Min","spotify:artist:3tetInyzmPXATzLBTzl125","Ewan MacColl","spotify:album:0bY2HtMx36v35wtNfQiy8f","Folk Festival","1998-01-01","1","26","215373","false","29","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:3p6itMk2Nlt1Fn6DlrpAFp","Jalava","spotify:artist:5OBuLeGkY5D37vcPhJamTZ","Free Willy","spotify:album:6dNkIEBXHVjNq9X1UlPhKh","KLASSEN KLANG ROTE LIEDER AUS ALTEN DOSEN","2016-05-29","1","11","262640","false","15","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:5WBgWPjCawmiUDqrKxMPGq","Wut","spotify:artist:1BdtWszUR1z5SeU5qXNU31","Feine Sahne Fischfilet","spotify:album:3VC8c0CskG7QVBTcugT8rz","Bleiben oder gehen","2015-01-23","1","2","225286","false","49","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:3ztrDyIPkEbvyXqWU76EM7","Wir sind das Bauvolk","spotify:artist:307eC1FiFVNEI2VjMsomQs, spotify:artist:4vhReTKnZvYQjnfnBxh6fA","Konzertorchester, Chorvereinigung Des Oes","spotify:album:2iSXxikFJDpeKQAt4qcV91","Völker hört die Signale","2004-01-01","1","17","174626","false","11","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:5Hz6b1ibXMmqEQzLs2Jf3Y","Bella Ciao (Goodbye Beautiful)","spotify:artist:7jAeRfT8LYCxydM2Y1Egvn, spotify:artist:7x83XhcMbOTl1UdYsPTuZM","Marc Ribot, Tom Waits","spotify:album:6h0amAqJiOPypw2LHLYKQ0","Songs Of Resistance 1942 - 2018","2018-09-14","1","2","217572","false","35","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:1yBOZ1vwlONSxMOEP2dZ1G","Die Internationale","spotify:artist:307eC1FiFVNEI2VjMsomQs, spotify:artist:4vhReTKnZvYQjnfnBxh6fA","Konzertorchester, Chorvereinigung Des Oes","spotify:album:2iSXxikFJDpeKQAt4qcV91","Völker hört die Signale","2004-01-01","1","19","214920","false","26","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:6R173m7wollNwQvxhIqqyK","Die Arbeiter von Wien","spotify:artist:0H1rQpsYYmVPiD3XY2rjK1","Commandantes","spotify:album:1w7kzCrk2078CLBRgW65f5","Lieder für die Arbeiterklasse","2011-09-30","1","2","263366","true","19","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:51Rd25n8yCtiHwIewVovo0","Antifascista","spotify:artist:1uVlxzx7r6LBQsY4yqyxSa","ZSK","spotify:album:4pWq1iASNV5BaP45Fc7y3d","Herz Für Die Sache","2013-05-10","1","1","140960","false","49","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:5qoIGfNFax6WdgpfXwaEPQ","The Internationale","spotify:artist:5yXAFDZNUNyO92l5WTImkO","Billy Bragg","spotify:album:5udxTfyMaa3nC8LxJQsPNb","The Internationale","1990","1","1","229573","false","36","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:0UUhJ7DGne1u6gyy4SpTDO","Bella ciao","spotify:artist:1F1U8ssjF8uD2OjRoSssWO","Interpreti dello spettacolo ""Bella Ciao""","spotify:album:4nzV2GDgYTMVLUJkfNhPs1","Pietà l'è morta - Canti della resistenza italiana 1","1996-01-01","1","8","96400","false","51","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:7hagwu3CAW8naj8FwY9Oni","Новая заря","spotify:artist:0tKxkHvnDulyGf7uTy1HQK","Oleg Gazmanov","spotify:album:1RykWohQQc09w6VOHt9bGl","Сделан в СССР","2005","1","5","228640","false","18","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:3YP5cpa7J48P3cLd6XkNZ1","Jalava-Lied","spotify:artist:1ZVN8P6moThHCfbpQfaOii","Schmetterlinge","spotify:album:2w5kRABSKaijmv3fCIIsH6","Proletenpassion","2001","2","6","214666","false","17","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:6TiS62MhmBI9IRCnQBgbYy","Das Weiche Wasser","spotify:artist:1EoMc1Hck2NByhc2vay5O8","Bots","spotify:album:7JpbkYow8O5xrAUToBCMdY","Er Is Genoeg Voor Iedereen","2010-01-01","1","13","264893","false","20","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:05Z"
"spotify:track:5XeMsYb1rWxQL1bUUaZajn","Let Me Put My Love Into You","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:6mUdeDZCsExyJLMdAfDuwh","Back In Black","1980-07-25","1","5","255266","false","57","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:20ZPFGWFDdCehIlCRBSene","Freedom","spotify:artist:3XquRQYlB1gXQkYdOV7S2x","Paddy And The Rats","spotify:album:6UrU8iv81fRiywK0IlVsQw","Rats On Board","2009-01-01","1","4","224453","false","46","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:4sBlQ2yaxrj8zF7J8EE6cA","Angus McFife","spotify:artist:7dkEByOe0oHqc54qU4hwzV","Gloryhammer","spotify:album:4Sqr5rMrMnc0eN8uhJhWeX","Tales From The Kingdom Of Fife","2013-01-01","1","3","208226","false","46","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:3jjU4Pky1ja5J1onU6ei4T","The Vengeful One","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","spotify:album:1ROVEUk4lc2vD4a0IN1TWS","Immortalized (Deluxe Edition)","2015-08-15","1","3","252002","false","67","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:5S3xzixfsrAoRt0wgW6xpB","Patricia In Pain","spotify:artist:7qhbjSjlmtdOCCwmYsqG62","Paralysed Age","spotify:album:1YkINDoBS3tcL9dYMtl1v3","Tragedia Nosferata","2006-10-31","1","2","364653","false","20","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:1UWGkn34CD31VQfdi4D8Zp","Bad Company","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","spotify:album:6UVYgnSnY4ytapGgBY4BzZ","War is the Answer","2009-09-22","1","12","262440","true","67","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:7FtRUrOEDUHTvenvp1BqZo","Catch The Rainbow","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:3LXOrVXLXwRiOguE446OZo","Ritchie Blackmore's Rainbow","1975-01-01","1","4","396466","false","59","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:10waMsh44ojvTwXAIy213n","Junge","spotify:artist:0cbL6CYnRqpAxf1evwUVQD","Die Ärzte","spotify:album:1HQA2K7qAYBeuBNgJctO1K","Jazz ist anders","2007-11-02","1","6","187533","false","62","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:37Tmv4NnfQeb0ZgUC4fOJj","Sultans Of Swing","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:2rCS6Xwx32V27pvgFzLzlT","Dire Straits","1978-10-07","1","6","348400","false","82","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:0nLiqZ6A27jJri2VCalIUs","Nothing Else Matters","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:2Kh43m04B1UkVcpcRa1Zug","Metallica","1991-08-12","1","8","388266","false","81","spotify:user:sebastianelisapfeifer","2020-10-26T19:02:24Z"
"spotify:track:2zjEMw9kkROEbAxIXk6Ivp","Shadow of the Day","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:2FJ7JZqCtWXd9MjuBQhCP4","Minutes to Midnight","2007-05-11","1","5","290360","false","11","spotify:user:sebastianelisapfeifer","2020-11-05T08:27:22Z"
"spotify:track:4CDnW862OsTk8Vlup3nA0u","The Passion Of Lovers","spotify:artist:5N5tQ9Dx1h8Od7aRmGj7Fi","Bauhaus","spotify:album:0Zw1hVbG92bW2oO6b3S2SL","Bauhaus - 1979-1983 Volume One","1986","1","13","233400","false","16","spotify:user:sebastianelisapfeifer","2020-11-08T13:20:50Z"
